,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
40,horniman-at-hays-london,+44 20 7407 1991,3744.713785,rf3X9pgnjtQIeoJxzM8u4Q,https://s3-media2.fl.yelpcdn.com/bphoto/UW5ymF_4xcDdOyh77-n5aA/o.jpg,Horniman At Hays,4.42074E+11,££,3,64,https://www.yelp.com/biz/horniman-at-hays-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50612323,-0.082931805,Unit 26,Hays Galleria,,London,SE1 2HD,GB,XGL,"Unit 26, Hays Galleria, London SE1 2HD","{'alias': 'fishnchips', 'title': 'Fish & Chips'}",,pubs,Pubs
41,gillrays-steakhouse-and-bar-london-4,+44 20 7902 8000,1728.953115,3S0eIptGd9Sk8Gk_8Nlatw,https://s3-media3.fl.yelpcdn.com/bphoto/oUHTUi_wPcLPrPFSEa5KtQ/o.jpg,Gillray's Steakhouse & Bar,4.42079E+11,£££,3.5,42,https://www.yelp.com/biz/gillrays-steakhouse-and-bar-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50137057,-0.119080594,Westminster Bridge Road,,,London,SE1 7PB,GB,XGL,"Westminster Bridge Road, London SE1 7PB","{'alias': 'steak', 'title': 'Steakhouses'}",,bars,Bars
42,cattle-and-co-london,+44 20 7693 7278,1814.993875,LUHJXTYQdSwlU8LdC85rRQ,https://s3-media2.fl.yelpcdn.com/bphoto/1Jv5TQYiaXfyqeJIBEezXA/o.jpg,Cattle & Co.,4.42077E+11,££,4,17,https://www.yelp.com/biz/cattle-and-co-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52861202,-0.129226815,3-9 Chalton Street,,,London,NW1 1JD,GB,XGL,"3-9 Chalton Street, London NW1 1JD","{'alias': 'bars', 'title': 'Bars'}",,bbq,Barbeque
43,lucas-arms-london-2,+44 20 7837 4340,2072.490445,p7vGXETEo253qUrg2nIZMQ,https://s3-media3.fl.yelpcdn.com/bphoto/JjePm2lmRurb65z8uwJ99w/o.jpg,Lucas Arms,4.42078E+11,££,4,21,https://www.yelp.com/biz/lucas-arms-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52840552,-0.1194906,245A Grays Inn Rd,,,London,WC1X 8QY,GB,XGL,"245A Grays Inn Rd, London WC1X 8QY",,,pubs,Pubs
44,waxys-little-sister-london,+44 20 7287 8987,364.8114673,qDXVAvaYHMLtsnMPqLPOIA,https://s3-media1.fl.yelpcdn.com/bphoto/nlA6nrLBSDIapG8I_dbdSg/o.jpg,Waxy's Little Sister,4.42073E+11,££,4,21,https://www.yelp.com/biz/waxys-little-sister-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51115035,-0.131432682,20 Wardour Street,,,London,W1D 6QG,GB,XGL,"20 Wardour Street, London W1D 6QG",,,irish_pubs,Irish Pub
45,the-old-kings-head-london-2,+44 20 7407 1550,3321.92717,y-Vk_cyPRwgzTmAFpaGoVQ,https://s3-media4.fl.yelpcdn.com/bphoto/W1XXsHZ_g-TZveNs5ESNvw/o.jpg,The Old Kings Head,4.42074E+11,££,4,22,https://www.yelp.com/biz/the-old-kings-head-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5047582,-0.0899457,Kings Head Yard,45-49 Borough High Street,,London,SE1 1NA,GB,XGL,"Kings Head Yard, 45-49 Borough High Street, London SE1 1NA",,,pubs,Pubs
46,boki-london,+44 20 7836 8589,582.1923509,vlyegsU6Sobc5zWEwkZkRg,https://s3-media1.fl.yelpcdn.com/bphoto/YLnEyagnfe3RoKvMz2n3DA/o.jpg,Boki,4.42078E+11,££,5,7,https://www.yelp.com/biz/boki-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.513575,-0.127627,20 Earlham Street,,,London,WC2H 9LG,GB,XGL,"20 Earlham Street, London WC2H 9LG","{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",coffee,Coffee & Tea
47,fratelli-la-bufala-london-20,+44 20 7734 3404,263.3879385,GqAP-71WmJlkcKg1F1LFyw,https://s3-media3.fl.yelpcdn.com/bphoto/fYNmDKwlvSBD1csutYKviQ/o.jpg,Fratelli La Bufala,4.42077E+11,££,3,53,https://www.yelp.com/biz/fratelli-la-bufala-london-20?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51120976,-0.133187771,40 Shaftesbury Avenue,,,London,W1D 7EY,GB,XGL,"40 Shaftesbury Avenue, London W1D 7EY","{'alias': 'pizza', 'title': 'Pizza'}","{'alias': 'bars', 'title': 'Bars'}",italian,Italian
48,alphabet-bar-london,+44 20 7439 2190,3337.491556,qgYLgNwN8Afa9bJ4pYo6jg,https://s3-media4.fl.yelpcdn.com/bphoto/rGnXGGBSrS3zlYpuEbj8yg/o.jpg,Alphabet Bar,4.42074E+11,££,3.5,32,https://www.yelp.com/biz/alphabet-bar-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5354964,-0.1044121,56 Upper St,,,London,N1 0NY,GB,XGL,"56 Upper St, London N1 0NY",,,bars,Bars
49,bourne-and-hollingsworth-buildings-london,+44 20 3174 1156,2432.817646,nFcggdWyy8vJI6L8Q3D1kg,https://s3-media4.fl.yelpcdn.com/bphoto/bA3cI1Pp_g8fskzX34i0ng/o.jpg,Bourne & Hollingsworth Buildings,4.42032E+11,££,3.5,30,https://www.yelp.com/biz/bourne-and-hollingsworth-buildings-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5255777,-0.107373433,42 Northampton Road,Clerkenwell,,London,EC1R 0HU,GB,XGL,"42 Northampton Road, Clerkenwell, London EC1R 0HU","{'alias': 'british', 'title': 'British'}","{'alias': 'cafes', 'title': 'Cafes'}",bars,Bars
50,boisdale-of-canary-wharf-london,+44 20 7715 5818,7917.38716,xuIRedNBJZC0GYPv4Hn04A,https://s3-media2.fl.yelpcdn.com/bphoto/YhayJIwAfVheTjDhpYCNyg/o.jpg,Boisdale of Canary Wharf,4.42077E+11,£££,3.5,28,https://www.yelp.com/biz/boisdale-of-canary-wharf-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50519653,-0.022214055,Cabot Place West,Canary Wharf,,London,E14 4QT,GB,XGL,"Cabot Place West, Canary Wharf, London E14 4QT","{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}",,steak,Steakhouses
51,redemption-london-3,+44 20 7313 9041,4102.66504,#NAME?,https://s3-media1.fl.yelpcdn.com/bphoto/H4_pXFgeQ2NrKEwop5Pzog/o.jpg,Redemption,4.42073E+11,none,4.5,12,https://www.yelp.com/biz/redemption-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5155772,-0.195027,6 Chepstow Road,,,London,W2 5BH,GB,XGL,"6 Chepstow Road, London W2 5BH","{'alias': 'vegan', 'title': 'Vegan'}",,bars,Bars
52,the-elgin-london,+44 20 7229 5663,5062.019922,udL7egvndVJe5pEIDbW5XA,https://s3-media1.fl.yelpcdn.com/bphoto/4D00k_s7po6CgZEmSnEZDQ/o.jpg,The Elgin,4.42072E+11,££,3.5,28,https://www.yelp.com/biz/the-elgin-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51619676,-0.208908472,96 Ladbroke Grove,,,London,W11 1PY,GB,XGL,"96 Ladbroke Grove, London W11 1PY","{'alias': 'british', 'title': 'British'}","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",venues,Venues & Event Spaces
53,bricklayers-arms-london-6,+44 872 148 3675,4073.74537,b-PMjNtIBO_1IRRGbmg3Eg,https://s3-media2.fl.yelpcdn.com/bphoto/U0yaBlIgzebA4iXqZkmb9Q/o.jpg,Bricklayer's Arms,4.48721E+11,££,4,18,https://www.yelp.com/biz/bricklayers-arms-london-6?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5261365,-0.081096168,63 Charlotte Road,,,London,EC2A 3PE,GB,XGL,"63 Charlotte Road, London EC2A 3PE",,,pubs,Pubs
54,sager-wilde-paradise-row-london,+44 20 7613 0478,5783.786108,9zVzizTYDK9WQOBh5ZcGcg,https://s3-media3.fl.yelpcdn.com/bphoto/85wl8p_6nQEpkOp3L25T5Q/o.jpg,Sager + Wilde - Paradise Row,4.42076E+11,£££,4.5,9,https://www.yelp.com/biz/sager-wilde-paradise-row-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.528158,-0.056127,250 Paradise Row,,,London,E2 9LE,GB,XGL,"250 Paradise Row, London E2 9LE","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",,british,British
55,punch-room-london,+44 20 7908 7949,406.126455,D1loX1gz9gtyIhqtzAE3tw,https://s3-media3.fl.yelpcdn.com/bphoto/WQ-W2RIMrqY8c5foaNueig/o.jpg,Punch Room,4.42079E+11,£££,4.5,12,https://www.yelp.com/biz/punch-room-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5164838,-0.1362341,10 Berners Street,,,London,W1T 3NP,GB,XGL,"10 Berners Street, London W1T 3NP",,,cocktailbars,Cocktail Bars
56,the-frog-london-2,+44 20 3813 9832,4420.003978,C31GX8KMKHQ0af3cEJ1GNg,https://s3-media2.fl.yelpcdn.com/bphoto/_TK8uZMGi8JUSeGZMJgoFA/o.jpg,The Frog,4.42038E+11,££,4.5,10,https://www.yelp.com/biz/the-frog-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52065034,-0.0733249,2 Ely's Yard,Old Truman Brewery,Hanbury Street,London,E1 6QR,GB,XGL,"2 Elys Yard, Old Truman Brewery, Hanbury Street, London E1 6QR","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",,british,British
57,the-malt-house-london,+44 20 7084 6888,5557.430481,cn4lDZrxy8QO_keXa4-Y5w,https://s3-media3.fl.yelpcdn.com/bphoto/NP_DNtEZDHAtN36e3FzK-A/o.jpg,The Malt House,4.42071E+11,££,4,17,https://www.yelp.com/biz/the-malt-house-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4813733,-0.1982668,17 Vanston Place,Fulham,,London,SW6 1AY,GB,XGL,"17 Vanston Place, Fulham, London SW6 1AY",,,pubs,Pubs
58,the-clerk-and-well-london,+44 20 7837 8548,2021.692883,3ZoDXlsk7Zr2KKqsfeiKAg,https://s3-media3.fl.yelpcdn.com/bphoto/Xa_ES1AEGBE7DvMnAGS5xA/o.jpg,The Clerk and Well,4.42078E+11,££,4,14,https://www.yelp.com/biz/the-clerk-and-well-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52220154,-0.110913001,156 Clerkenwell Road,,,London,EC1R 5DU,GB,XGL,"156 Clerkenwell Road, London EC1R 5DU",,,pubs,Pubs
59,the-midnight-rebel-band-london,+44 7878 931086,3025.733092,sKp0gkdde9hag6q6Xd36gw,https://s3-media3.fl.yelpcdn.com/bphoto/0Fo5D5l8DsROK6roOgZCeQ/o.jpg,The Midnight Rebel Band,4.47879E+11,££,3.5,27,https://www.yelp.com/biz/the-midnight-rebel-band-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.539693,-0.142984,1 Camden High Street,,,London,NW1 8QP,GB,XGL,"1 Camden High Street, London NW1 8QP","{'alias': 'bars', 'title': 'Bars'}","{'alias': 'danceclubs', 'title': 'Dance Clubs'}",musicvenues,Music Venues
60,hammer-and-tongs-london-2,+44 20 3774 2884,2204.923714,FUpWRMxRYI8m7uXxg8sqAg,https://s3-media1.fl.yelpcdn.com/bphoto/H2Zq24Cyw7zS559Gd9XUZw/o.jpg,Hammer & Tongs,4.42038E+11,none,4.5,8,https://www.yelp.com/biz/hammer-and-tongs-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52438354,-0.110131003,171 Farringdon Road,,,London,EC1R 3AL,GB,XGL,"171 Farringdon Road, London EC1R 3AL","{'alias': 'bbq', 'title': 'Barbeque'}","{'alias': 'bars', 'title': 'Bars'}",african,African
61,union-london-4,+44 20 7289 3063,3131.425919,MsQ4yBTZ27uOYTOkGovpGA,https://s3-media2.fl.yelpcdn.com/bphoto/u5WoGhnMQ6vvssiREnXKCg/o.jpg,Union,4.42073E+11,££,3.5,24,https://www.yelp.com/biz/union-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51964,-0.1807699,4 Sheldon Square,,,London,W2 6PR,GB,XGL,"4 Sheldon Square, London W2 6PR",,,pubs,Pubs
62,scenario-london-3,+44 20 7254 1967,6257.453386,fbNfILjB3GdTbd9DVs3G8A,https://s3-media1.fl.yelpcdn.com/bphoto/cQxLMr9PHX4N_QMsbqlVXQ/o.jpg,Scenario,4.42073E+11,££,4.5,7,https://www.yelp.com/biz/scenario-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.55442762,-0.075017519,97 Stoke Newington Road,,,London,N16 8BX,GB,XGL,"97 Stoke Newington Road, London N16 8BX",,,cocktailbars,Cocktail Bars
63,chairs-and-coffee-london,+44 20 7018 1913,5705.732311,DHm_iHg2EaVt_endAguR7Q,https://s3-media4.fl.yelpcdn.com/bphoto/3l2T-BbZdzT9RAKde59LjA/o.jpg,Chairs and Coffee,4.4207E+11,£,4,11,https://www.yelp.com/biz/chairs-and-coffee-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4797673,-0.1989799,512 Fulham Road,,,London,SW6 5NJ,GB,XGL,"512 Fulham Road, London SW6 5NJ","{'alias': 'wine_bars', 'title': 'Wine Bars'}",,coffee,Coffee & Tea
64,the-wine-place-south-kensington-london,+44 20 7225 2283,3608.957925,1DGws-RjLqUB0mgbFPj4zQ,https://s3-media3.fl.yelpcdn.com/bphoto/Z7Tz8v77mGQx93-cNObOTg/o.jpg,The Wine Place South Kensington,4.42072E+11,££,4.5,8,https://www.yelp.com/biz/the-wine-place-south-kensington-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4928413,-0.1770934,72 Old Brompton Road,South Kensington,,London,SW7 3LQ,GB,XGL,"72 Old Brompton Road, South Kensington, London SW7 3LQ",,,wine_bars,Wine Bars
65,the-black-lion-london-2,+44 20 7435 4389,5753.166194,MHuoIr6BneV3s2L0Mv9glw,https://s3-media3.fl.yelpcdn.com/bphoto/2WUCOqbFdfUpawo7d8lURg/o.jpg,The Black Lion,4.42074E+11,££,3.5,19,https://www.yelp.com/biz/the-black-lion-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.551197,-0.191766443,295 West End Lane,,,London,NW6 1RD,GB,XGL,"295 West End Lane, London NW6 1RD",,,pubs,Pubs
66,barsmith-london-3,+44 20 7336 6099,2516.360916,pB201YDeiyorLQFU5mkDAg,https://s3-media2.fl.yelpcdn.com/bphoto/HjvIsd0dLwj9cZXSlD3Hiw/o.jpg,Barsmith,4.42073E+11,££,4,14,https://www.yelp.com/biz/barsmith-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52028865,-0.10161858,18-20 St John Street,Farringdon,,London,EC1M 4AY,GB,XGL,"18-20 St John Street, Farringdon, London EC1M 4AY",,,cocktailbars,Cocktail Bars
67,ella-canta-london,+44 20 7318 8715,1412.680725,WsLdK-MPXbYV1-e8tJOQ5Q,https://s3-media3.fl.yelpcdn.com/bphoto/x2YzXLjaL3TJFNYYqBNQNw/o.jpg,Ella Canta,4.42073E+11,none,4.5,6,https://www.yelp.com/biz/ella-canta-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.503868,-0.150415,One Hamilton Place,Park Lane,,London,W1J 7QY,GB,XGL,"One Hamilton Place, Park Lane, London W1J 7QY","{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",mexican,Mexican
68,little-bat-london,+44 20 7359 6070,4026.020217,jfVU-J_Bn2W84RDfZN6Glg,https://s3-media1.fl.yelpcdn.com/bphoto/E6sROoTcW2bQlqMoGAi-tg/o.jpg,Little Bat,4.42074E+11,££,4,9,https://www.yelp.com/biz/little-bat-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.542987,-0.1036132,54 Islington Park Street,,,London,N1 1PX,GB,XGL,"54 Islington Park Street, London N1 1PX",,,cocktailbars,Cocktail Bars
69,the-porchester-london,+44 20 7229 2886,3602.580083,kaX2gpxeK0u64zwfl_aHxQ,https://s3-media1.fl.yelpcdn.com/bphoto/Afvb0xyc6XQd46gv9-EN3w/o.jpg,The Porchester,4.42072E+11,££,3.5,18,https://www.yelp.com/biz/the-porchester-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5162768,-0.187723,88 Bishop's Bridge Road,,,London,W2 5AA,GB,XGL,"88 Bishops Bridge Road, London W2 5AA",,,pubs,Pubs
70,conway-hall-london,+44 20 7405 1818,1424.795201,s8aiuW-IAx4jSnx8RUF4og,https://s3-media2.fl.yelpcdn.com/bphoto/LMk003PUMF8iFkjTKM6Wgg/o.jpg,Conway Hall,4.42074E+11,££,4.5,8,https://www.yelp.com/biz/conway-hall-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5195474,-0.1184159,25 Red Lion Square,,,London,WC1R 4RL,GB,XGL,"25 Red Lion Square, London WC1R 4RL","{'alias': 'musicvenues', 'title': 'Music Venues'}",,venues,Venues & Event Spaces
71,cast-iron-bar-and-grill-london,+44 20 7341 6205,4165.17071,G4QNKA59-JNzo_SJbeV1_g,https://s3-media1.fl.yelpcdn.com/bphoto/3gVYN63u1_r8S5O7MNX3Xw/o.jpg,Cast Iron Bar & Grill,4.42073E+11,££,4,12,https://www.yelp.com/biz/cast-iron-bar-and-grill-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4944849,-0.1884174,147c Cromwell Road Kensington,,,London,SW5 0TH,GB,XGL,"147c Cromwell Road Kensington, London SW5 0TH","{'alias': 'bars', 'title': 'Bars'}",,british,British
72,ibérica-london-7,+44 20 3026 5118,2318.572555,ZZWYsbwD8kkHUyiAKnVnAQ,https://s3-media2.fl.yelpcdn.com/bphoto/1-1fnkogDKtK5x27xe35zg/o.jpg,Ibérica,4.4203E+11,£££,4,13,https://www.yelp.com/biz/ib%C3%A9rica-london-7?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52107782,-0.105176792,89 Turnmill Street,Farringdon,,London,EC1M 5QU,GB,XGL,"89 Turnmill Street, Farringdon, London EC1M 5QU","{'alias': 'wine_bars', 'title': 'Wine Bars'}","{'alias': 'tapas', 'title': 'Tapas Bars'}",spanish,Spanish
73,spiritland-london-2,+44 20 3319 0050,2732.503107,c8njkRpx4hG9ezYZ7VGLEg,https://s3-media1.fl.yelpcdn.com/bphoto/VpDoRhCzxSNCn30ThMPBCQ/o.jpg,Spiritland,4.42033E+11,££,4.5,8,https://www.yelp.com/biz/spiritland-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5365277,-0.12547,9-10 Stable Street,,,London,N1C 4AB,GB,XGL,"9-10 Stable Street, London N1C 4AB","{'alias': 'cafes', 'title': 'Cafes'}","{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}",bars,Bars
74,three-little-birds-london-2,+44 20 7274 6655,5892.300583,#NAME?,https://s3-media3.fl.yelpcdn.com/bphoto/ED0JT-GeLTg54yIjsopWgQ/o.jpg,Three Little Birds,4.42073E+11,££,4,13,https://www.yelp.com/biz/three-little-birds-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.46169,-0.11325,412 Coldharbour Lane,,,London,SW9 8LF,GB,XGL,"412 Coldharbour Lane, London SW9 8LF","{'alias': 'caribbean', 'title': 'Caribbean'}","{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}",bars,Bars
75,bar-douro-london,+44 20 7378 0524,2975.802063,AEIHz3vzjJ1Ev6Io50JXQw,https://s3-media2.fl.yelpcdn.com/bphoto/SE5PNG3XOjoi0DP7X8Zl_Q/o.jpg,Bar Douro,4.42074E+11,££,4,10,https://www.yelp.com/biz/bar-douro-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50436999,-0.095165384,Arch 35B,Flat Iron Square,,London,SE1 1TD,GB,XGL,"Arch 35B, Flat Iron Square, London SE1 1TD","{'alias': 'portuguese', 'title': 'Portuguese'}",,bars,Bars
76,mommi-london,+44 20 3814 1818,5421.002298,irzZQfKLn0XbvBtHzuWs8w,https://s3-media3.fl.yelpcdn.com/bphoto/5X0uYJog47yqugio-VV7WQ/o.jpg,Mommi,4.42038E+11,££,3.5,20,https://www.yelp.com/biz/mommi-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.464138,-0.1322453,44-48 Clapham High Street,Clapham North,,London,SW4 7UR,GB,XGL,"44-48 Clapham High Street, Clapham North, London SW4 7UR","{'alias': 'bars', 'title': 'Bars'}","{'alias': 'peruvian', 'title': 'Peruvian'}",japanese,Japanese
77,rose-pub-and-kitchen-london,+44 20 8692 3193,7888.928715,7l2DF2Jj-1hSPEKFF4Epgw,https://s3-media2.fl.yelpcdn.com/bphoto/E-PD-k0yxwdAUnG3ID_vmA/o.jpg,Rose Pub and Kitchen,4.42087E+11,££,4,9,https://www.yelp.com/biz/rose-pub-and-kitchen-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.474908,-0.039671,272 New Cross Road,,,London,SE14 6AA,GB,XGL,"272 New Cross Road, London SE14 6AA","{'alias': 'pubs', 'title': 'Pubs'}",,pizza,Pizza
78,paladar-london-2,+44 20 7186 5555,2729.386811,N0CBV42M82h1qiePeRk59w,https://s3-media2.fl.yelpcdn.com/bphoto/uEKUfY3ujLS2CETwUWcxVg/o.jpg,Paladar,4.42072E+11,none,5,5,https://www.yelp.com/biz/paladar-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4981401,-0.104369,4-5 London Road,,,London,SE1 6JZ,GB,XGL,"4-5 London Road, London SE1 6JZ","{'alias': 'wine_bars', 'title': 'Wine Bars'}","{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}",latin,Latin American
79,vagabond-wines-london-8,+44 20 7381 1717,5570.970885,7fLVodkoNR_YYAqZ9P3Wag,https://s3-media3.fl.yelpcdn.com/bphoto/bcf3u7L-Ir6hE2yMsDRTeA/o.jpg,Vagabond Wines,4.42074E+11,££,4.5,8,https://www.yelp.com/biz/vagabond-wines-london-8?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.48082733,-0.197867006,18-22 Vanston Place,,,London,SW6 1AX,GB,XGL,"18-22 Vanston Place, London SW6 1AX","{'alias': 'beerbar', 'title': 'Beer Bar'}",,wine_bars,Wine Bars
