,alias,display_phone,distance,id,image_url,name,phone,price,rating,review_count,url,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,category1,category2,alias,title
108,ceviche-london-4,+44 20 3327 9463,3633.746638,ayyf0pUSZ_uZa7UKi3qExQ,https://s3-media1.fl.yelpcdn.com/bphoto/xHVAZpWqhbqTqJRlmpPvTw/o.jpg,Ceviche,4.42033E+11,££,4,24,https://www.yelp.com/biz/ceviche-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.526855,-0.088516,2 Baldwin Street,,,London,EC1V 9NU,GB,XGL,"2 Baldwin Street, London EC1V 9NU","{alias: latin, title: Latin American}",,peruvian,Peruvian
109,lagu-london,+44 20 7228 3789,5537.190951,66gZLYqN9Q7FSYaHa8MfgQ,https://s3-media1.fl.yelpcdn.com/bphoto/4972boRnBZbFE3zNjIMcLw/o.jpg,Lagu,4.42072E+11,££,4.5,12,https://www.yelp.com/biz/lagu-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4650036,-0.1582016,151 Lavender Hill,,,London,SW11 5QJ,GB,XGL,"151 Lavender Hill, London SW11 5QJ",,,japanese,Japanese
110,zia-lucia-london-2,+44 20 7700 3708,4503.298623,ZkrSPnY8JfIXc3VoEOg93A,https://s3-media3.fl.yelpcdn.com/bphoto/-t70MWW_bsYsS5N_bbxS5Q/o.jpg,Zia Lucia,4.42077E+11,££,4.5,16,https://www.yelp.com/biz/zia-lucia-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5495955,-0.1086338,157 Holloway Road,,,London,N7 8LX,GB,XGL,"157 Holloway Road, London N7 8LX",,,pizza,Pizza
111,rox-burger-london,+44 20 3372 4631,9290.690617,VJNDxTAay0Ui3rGy72rkXg,https://s3-media1.fl.yelpcdn.com/bphoto/6AXbA1Ab1GP9aZiVa0rYtA/o.jpg,Rox Burger,4.42034E+11,££,4.5,17,https://www.yelp.com/biz/rox-burger-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4813006,-0.0116715,302 creek Road,,,London,SE10 9SW,GB,XGL,"302 creek Road, London SE10 9SW",,,burgers,Burgers
112,meatliquor-n1-london,+44 20 3711 0104,3728.033139,ZfnyPIKExgsYukYiZ8FiqA,https://s3-media2.fl.yelpcdn.com/bphoto/32myf1Z-r_u9b-ylj-CsKw/o.jpg,MEATliquor N1,4.42037E+11,££,4,24,https://www.yelp.com/biz/meatliquor-n1-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.539127,-0.102699,133b Upper Street,,,London,N1 1QP,GB,XGL,"133b Upper Street, London N1 1QP",,,burgers,Burgers
113,liberty-cheesesteak-company-london,+44 7793 269739,1069.46256,VE2kOujaYhEZ8hSKrm1iMw,https://s3-media3.fl.yelpcdn.com/bphoto/uSqgF7v7UF6rmWnm5ArM4g/o.jpg,Liberty Cheesesteak Company,4.47793E+11,£,4.5,15,https://www.yelp.com/biz/liberty-cheesesteak-company-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52204514,-0.140456006,Cleveland St,,,London,W1T 6NE,GB,XGL,"Cleveland St, London W1T 6NE","{alias: tradamerican, title: American (Traditional)}","{alias: cheesesteaks, title: Cheesesteaks}",foodstands,Food Stands
114,kin-café-london,+44 20 7998 4720,785.5722545,Y5fRcO7-cjW77hYB5FEwWw,https://s3-media2.fl.yelpcdn.com/bphoto/9LNP7O_W9HIsY7_CuBmVoQ/o.jpg,Kin Café,4.4208E+11,££,4.5,14,https://www.yelp.com/biz/kin-caf%C3%A9-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5193586,-0.1404321,22 Foley Street,Fitzrovia,,London,W1W 6DT,GB,XGL,"22 Foley Street, Fitzrovia, London W1W 6DT",,,cafes,Cafes
115,bodeans-bbq-london-3,+44 20 7610 0440,5537.653936,IuZMLsD1bPhWL5RfhT_Cmg,https://s3-media2.fl.yelpcdn.com/bphoto/AEjwzJkPfYA_bmFvqDxI3w/o.jpg,Bodeans BBQ,4.42076E+11,££,3.5,45,https://www.yelp.com/biz/bodeans-bbq-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.479842,-0.195775,4 Broadway Chambers Fulham Broadway,Fulham,,London,SW6 1EP,GB,XGL,"4 Broadway Chambers Fulham Broadway, Fulham, London SW6 1EP","{alias: tradamerican, title: American (Traditional)}",,steak,Steakhouses
116,vq-bloomsbury-london,+44 20 7636 5888,635.9026923,L0mlDU3_Q7Fw9eb4szOxcQ,https://s3-media3.fl.yelpcdn.com/bphoto/JV6Zyu7jHbLWae3FrPRTLQ/o.jpg,VQ Bloomsbury,4.42076E+11,££,3.5,44,https://www.yelp.com/biz/vq-bloomsbury-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5174235,-0.1304698,111A Great Russell Street,,,London,WC1B 3NQ,GB,XGL,"111A Great Russell Street, London WC1B 3NQ","{alias: breakfast_brunch, title: Breakfast & Brunch}","{alias: cafes, title: Cafes}",diners,Diners
117,liman-kitchen-london-2,+44 20 3583 6442,2861.777757,m9esrg5f9KirI5GBOQMtlw,https://s3-media4.fl.yelpcdn.com/bphoto/YJRFFzKlCjiY64fN62ejRw/o.jpg,Liman Kitchen,4.42036E+11,££,4.5,12,https://www.yelp.com/biz/liman-kitchen-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5334518,-0.1112664,60 Penton Street,,,London,N1 9PZ,GB,XGL,"60 Penton Street, London N1 9PZ","{alias: turkish, title: Turkish}",,mediterranean,Mediterranean
118,gillrays-steakhouse-and-bar-london-4,+44 20 7902 8000,1728.953115,3S0eIptGd9Sk8Gk_8Nlatw,https://s3-media3.fl.yelpcdn.com/bphoto/oUHTUi_wPcLPrPFSEa5KtQ/o.jpg,Gillrays Steakhouse & Bar,4.42079E+11,£££,3.5,42,https://www.yelp.com/biz/gillrays-steakhouse-and-bar-london-4?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50137057,-0.119080594,Westminster Bridge Road,,,London,SE1 7PB,GB,XGL,"Westminster Bridge Road, London SE1 7PB","{alias: steak, title: Steakhouses}",,bars,Bars
119,summer-with-monika-london,+44 20 7253 8631,4059.530467,g1RTEAXkhEobqDNGNcIIJA,https://s3-media4.fl.yelpcdn.com/bphoto/nFrqhIYrmZPTTV99m5xOJg/o.jpg,Summer With Monika,4.42073E+11,££,4.5,12,https://www.yelp.com/biz/summer-with-monika-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52940343,-0.083671883,67-69 Pitfield Street,,,London,N1 6BT,GB,XGL,"67-69 Pitfield Street, London N1 6BT","{alias: grocery, title: Grocery}","{alias: coffee, title: Coffee & Tea}",cafes,Cafes
120,the-real-greek-soho-london,+44 20 7287 6805,286.4165429,nbuZsM-j0NnQlD-jeJ64sQ,https://s3-media1.fl.yelpcdn.com/bphoto/4GipHpOljbtoLoALRzc6uQ/o.jpg,The Real Greek - Soho,4.42073E+11,££,4,18,https://www.yelp.com/biz/the-real-greek-soho-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5154839,-0.1362927,50 Berwick Street,,,London,W1F 8SJ,GB,XGL,"50 Berwick Street, London W1F 8SJ","{alias: greek, title: Greek}",,mediterranean,Mediterranean
121,potbelly-london,+44 20 8555 8272,9605.802663,B8EkPfs2OCfox3MDQEeb_w,https://s3-media4.fl.yelpcdn.com/bphoto/x42igbrKiAncbaB9a3kM8g/o.jpg,Potbelly,4.42086E+11,£,4,23,https://www.yelp.com/biz/potbelly-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.54279531,-0.005717702,The Street,Westfield Stratford City,,London,E20 1EJ,GB,XGL,"The Street, Westfield Stratford City, London E20 1EJ","{alias: salad, title: Salad}","{alias: soup, title: Soup}",sandwiches,Sandwiches
122,lokkanta-london,+44 20 7792 0119,3728.204899,oVMsRJvkndtJMwk3z8okMA,https://s3-media1.fl.yelpcdn.com/bphoto/6f1PoBcjezgDnT4DKGYCzA/o.jpg,Lokkanta,4.42078E+11,££,4.5,11,https://www.yelp.com/biz/lokkanta-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5155144,-0.189621,31 Westbourne Grove,,,London,W2 4UA,GB,XGL,"31 Westbourne Grove, London W2 4UA","{alias: bbq, title: Barbeque}",,turkish,Turkish
123,bocconcino-restaurant-london-2,+44 20 7499 4510,692.1124252,bKkZm6z3nZz97Z0L8pPNsA,https://s3-media3.fl.yelpcdn.com/bphoto/BF5uVl_pkayGMZB1XOOfGg/o.jpg,Bocconcino Restaurant,4.42075E+11,££££,4,20,https://www.yelp.com/biz/bocconcino-restaurant-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5088519,-0.1436403,19 Berkeley Street,Mayfair,,London,W1J 8ED,GB,XGL,"19 Berkeley Street, Mayfair, London W1J 8ED","{alias: italian, title: Italian}",,pizza,Pizza
124,cattle-and-co-london,+44 20 7693 7278,1814.993875,LUHJXTYQdSwlU8LdC85rRQ,https://s3-media2.fl.yelpcdn.com/bphoto/1Jv5TQYiaXfyqeJIBEezXA/o.jpg,Cattle & Co.,4.42077E+11,££,4,17,https://www.yelp.com/biz/cattle-and-co-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52861202,-0.129226815,3-9 Chalton Street,,,London,NW1 1JD,GB,XGL,"3-9 Chalton Street, London NW1 1JD","{alias: bars, title: Bars}",,bbq,Barbeque
125,melt-room-london,+44 20 7096 2002,257.6661601,EUCxnIVHfKU0dtp7amRYYA,https://s3-media4.fl.yelpcdn.com/bphoto/Tzcd8QakP7lN3KHTwP-fJg/o.jpg,Melt Room,4.42071E+11,£,3,47,https://www.yelp.com/biz/melt-room-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.515142,-0.135692,26 Noel Street,,,London,W1F 8GY,GB,XGL,"26 Noel Street, London W1F 8GY","{alias: sandwiches, title: Sandwiches}",,cafes,Cafes
126,bone-daddies-london-2,+44 20 7368 4575,3963.102556,Nz0EFKI9mHIeguAqTWYkwg,https://s3-media1.fl.yelpcdn.com/bphoto/8M2KF-d7-y9ZO9SbHPA6Ow/o.jpg,Bone Daddies,4.42074E+11,££,3,46,https://www.yelp.com/biz/bone-daddies-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50191,-0.19028,1st Floor,63-97 Kensington High Street,,London,W8 5SE,GB,XGL,"1st Floor, 63-97 Kensington High Street, London W8 5SE",,,ramen,Ramen
127,joes-kitchen-borough,+44 20 7939 1490,3151.295818,rI9gZfQ_R3de2gQGIvm5mg,https://s3-media4.fl.yelpcdn.com/bphoto/7jIpW-1WGF7GV4Dc7GjePQ/o.jpg,Joes Kitchen,4.42079E+11,££,3.5,58,https://www.yelp.com/biz/joes-kitchen-borough?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50131226,-0.094356999,5-7 Marshalsea Road,,,Borough,SE1 1EP,GB,XGL,"5-7 Marshalsea Road, Borough SE1 1EP","{alias: juicebars, title: Juice Bars & Smoothies}","{alias: tapasmallplates, title: Tapas/Small Plates}",breakfast_brunch,Breakfast & Brunch
128,boki-london,+44 20 7836 8589,582.1923509,vlyegsU6Sobc5zWEwkZkRg,https://s3-media1.fl.yelpcdn.com/bphoto/YLnEyagnfe3RoKvMz2n3DA/o.jpg,Boki,4.42078E+11,££,5,7,https://www.yelp.com/biz/boki-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.513575,-0.127627,20 Earlham Street,,,London,WC2H 9LG,GB,XGL,"20 Earlham Street, London WC2H 9LG","{alias: tapasmallplates, title: Tapas/Small Plates}","{alias: cocktailbars, title: Cocktail Bars}",coffee,Coffee & Tea
129,fratelli-la-bufala-london-20,+44 20 7734 3404,263.3879385,GqAP-71WmJlkcKg1F1LFyw,https://s3-media3.fl.yelpcdn.com/bphoto/fYNmDKwlvSBD1csutYKviQ/o.jpg,Fratelli La Bufala,4.42077E+11,££,3,53,https://www.yelp.com/biz/fratelli-la-bufala-london-20?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51120976,-0.133187771,40 Shaftesbury Avenue,,,London,W1D 7EY,GB,XGL,"40 Shaftesbury Avenue, London W1D 7EY","{alias: pizza, title: Pizza}","{alias: bars, title: Bars}",italian,Italian
130,streetxo-london-2,+44 20 3096 7555,409.1368581,phNAsy-XGDEFAhnkHNodBg,https://s3-media4.fl.yelpcdn.com/bphoto/XBgc27ODx6RBDYaMO_nNtg/o.jpg,StreetXO,4.42031E+11,££££,4,19,https://www.yelp.com/biz/streetxo-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5113219,-0.1413446,15 Old Burlington Street,,,London,W1S 2JR,GB,XGL,"15 Old Burlington Street, London W1S 2JR",,,tapasmallplates,Tapas/Small Plates
131,rubio-london,+44 20 8961 9630,7799.143278,9e0JgfjlkFHWdtz0zZa25g,https://s3-media1.fl.yelpcdn.com/bphoto/tLo2kwBfVCQdn9dLb2vTew/o.jpg,Rubio,4.4209E+11,££,4.5,11,https://www.yelp.com/biz/rubio-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5372101,-0.2414642,43 Park Parade,,,London,NW10 4JD,GB,XGL,"43 Park Parade, London NW10 4JD","{alias: delis, title: Delis}","{alias: breakfast_brunch, title: Breakfast & Brunch}",pizza,Pizza
132,red-rooster-shoreditch-london,+44 20 3146 4545,4015.739937,p9TrMj3CyIQd-nywbZklZw,https://s3-media2.fl.yelpcdn.com/bphoto/9h1LYU4RJr-Gq9BPhi6pzw/o.jpg,Red Rooster Shoreditch,4.42031E+11,£££,4,19,https://www.yelp.com/biz/red-rooster-shoreditch-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5233338,-0.0801978,45 Curtain Road,,,London,EC2A,GB,XGL,"45 Curtain Road, London EC2A","{alias: southern, title: Southern}","{alias: scandinavian, title: Scandinavian}",newamerican,American (New)
133,union-viet-london,+44 20 3302 8828,2785.676033,9gBNZ6ooQa3BtzXN_auhaA,https://s3-media2.fl.yelpcdn.com/bphoto/XV2DtEobyyPb2urn7hpTjg/o.jpg,Union Viet,4.42033E+11,££,4.5,12,https://www.yelp.com/biz/union-viet-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50387318,-0.098368713,120 Union Street,,,London,SE1 0FR,GB,XGL,"120 Union Street, London SE1 0FR",,,vietnamese,Vietnamese
134,olleys-fish-experience-london,+44 20 8671 8259,7295.464317,VUVtXa38OCQdZnmd8YUARw,https://s3-media2.fl.yelpcdn.com/bphoto/hZT0ogWsK5MsXj13tdbRXQ/o.jpg,Olleys Fish Experience,4.42087E+11,£££,4,26,https://www.yelp.com/biz/olleys-fish-experience-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.45103522,-0.100579543,65 - 69 Norwood Road,,,London,SE24 9AA,GB,XGL,"65 - 69 Norwood Road, London SE24 9AA","{alias: gluten_free, title: Gluten-Free}",,fishnchips,Fish & Chips
135,granger-and-co-clerkenwell,+44 20 7251 9032,2481.45596,YlgDhSS5LKNTvcjDxftyCg,https://s3-media3.fl.yelpcdn.com/bphoto/RXdm7XkYaojs1Zqkjsr-iQ/o.jpg,Granger & Co,4.42073E+11,££,3.5,34,https://www.yelp.com/biz/granger-and-co-clerkenwell?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52368464,-0.104616065,50 Sekforde Street,,,Clerkenwell,EC1R 0HA,GB,XGL,"50 Sekforde Street, Clerkenwell EC1R 0HA","{alias: breakfast_brunch, title: Breakfast & Brunch}",,australian,Australian
136,khans-of-kensington-south-kensington,+44 20 7584 4114,3420.57441,HhfS0Ihif8kMRlg6YIGjWA,https://s3-media1.fl.yelpcdn.com/bphoto/J8i51DNy31855n5iyqkTdQ/o.jpg,Khans Of Kensington,4.42076E+11,££,3.5,50,https://www.yelp.com/biz/khans-of-kensington-south-kensington?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4940254,-0.1750597,3 Harrington Road,,,South Kensington,SW7 3ES,GB,XGL,"3 Harrington Road, South Kensington SW7 3ES",,,indpak,Indian
137,bourne-and-hollingsworth-buildings-london,+44 20 3174 1156,2432.817646,nFcggdWyy8vJI6L8Q3D1kg,https://s3-media4.fl.yelpcdn.com/bphoto/bA3cI1Pp_g8fskzX34i0ng/o.jpg,Bourne & Hollingsworth Buildings,4.42032E+11,££,3.5,30,https://www.yelp.com/biz/bourne-and-hollingsworth-buildings-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5255777,-0.107373433,42 Northampton Road,Clerkenwell,,London,EC1R 0HU,GB,XGL,"42 Northampton Road, Clerkenwell, London EC1R 0HU","{alias: british, title: British}","{alias: cafes, title: Cafes}",bars,Bars
138,boisdale-of-canary-wharf-london,+44 20 7715 5818,7917.38716,xuIRedNBJZC0GYPv4Hn04A,https://s3-media2.fl.yelpcdn.com/bphoto/YhayJIwAfVheTjDhpYCNyg/o.jpg,Boisdale of Canary Wharf,4.42077E+11,£££,3.5,28,https://www.yelp.com/biz/boisdale-of-canary-wharf-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.50519653,-0.022214055,Cabot Place West,Canary Wharf,,London,E14 4QT,GB,XGL,"Cabot Place West, Canary Wharf, London E14 4QT","{alias: jazzandblues, title: Jazz & Blues}",,steak,Steakhouses
139,df-tacos-london-2,+44 20 3829 2389,680.2673145,Pa7LnS6EnPkCeWWcJeOiXg,https://s3-media2.fl.yelpcdn.com/bphoto/-Lb-Ch0HpAUzTi5C-4JP2g/o.jpg,DF Tacos,4.42038E+11,££,3.5,19,https://www.yelp.com/biz/df-tacos-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.518548,-0.132437,28-29 Tottenham Court Road,,,London,W1T 1BU,GB,XGL,"28-29 Tottenham Court Road, London W1T 1BU","{alias: diners, title: Diners}",,mexican,Mexican
140,redemption-london-3,+44 20 7313 9041,4102.66504,#NAME?,https://s3-media1.fl.yelpcdn.com/bphoto/H4_pXFgeQ2NrKEwop5Pzog/o.jpg,Redemption,4.42073E+11,none,4.5,12,https://www.yelp.com/biz/redemption-london-3?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5155772,-0.195027,6 Chepstow Road,,,London,W2 5BH,GB,XGL,"6 Chepstow Road, London W2 5BH","{alias: vegan, title: Vegan}",,bars,Bars
141,harar-restaurant-london,+44 20 7735 8915,3492.810381,hDNT98y1tlFVcKKiwEv7tw,https://s3-media4.fl.yelpcdn.com/bphoto/0jMNz_s6mgFf4z4G3j-A4A/o.jpg,Harar Restaurant,4.42077E+11,££,4.5,8,https://www.yelp.com/biz/harar-restaurant-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.482313,-0.124012,49 S Lambeth Road,,,London,SW8 1RH,GB,XGL,"49 S Lambeth Road, London SW8 1RH","{alias: thai, title: Thai}",,ethiopian,Ethiopian
142,the-elgin-london,+44 20 7229 5663,5062.019922,udL7egvndVJe5pEIDbW5XA,https://s3-media1.fl.yelpcdn.com/bphoto/4D00k_s7po6CgZEmSnEZDQ/o.jpg,The Elgin,4.42072E+11,££,3.5,28,https://www.yelp.com/biz/the-elgin-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.51619676,-0.208908472,96 Ladbroke Grove,,,London,W11 1PY,GB,XGL,"96 Ladbroke Grove, London W11 1PY","{alias: british, title: British}","{alias: cocktailbars, title: Cocktail Bars}",venues,Venues & Event Spaces
143,the-white-hart-london-10,+44 20 8771 9389,11291.0781,e3Bq4esum5IbF9vzxLj9sA,https://s3-media4.fl.yelpcdn.com/bphoto/rZJJgFQBF3R23Gm26rLndA/o.jpg,The White Hart,4.42088E+11,££,4,25,https://www.yelp.com/biz/the-white-hart-london-10?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.4171488,-0.0814023,96 Church Road,Crystal Palace,,London,SE19 2EZ,GB,XGL,"96 Church Road, Crystal Palace, London SE19 2EZ","{alias: british, title: British}",,gastropubs,Gastropubs
144,sager-wilde-paradise-row-london,+44 20 7613 0478,5783.786108,9zVzizTYDK9WQOBh5ZcGcg,https://s3-media3.fl.yelpcdn.com/bphoto/85wl8p_6nQEpkOp3L25T5Q/o.jpg,Sager + Wilde - Paradise Row,4.42076E+11,£££,4.5,9,https://www.yelp.com/biz/sager-wilde-paradise-row-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.528158,-0.056127,250 Paradise Row,,,London,E2 9LE,GB,XGL,"250 Paradise Row, London E2 9LE","{alias: cocktailbars, title: Cocktail Bars}",,british,British
145,the-frog-london-2,+44 20 3813 9832,4420.003978,C31GX8KMKHQ0af3cEJ1GNg,https://s3-media2.fl.yelpcdn.com/bphoto/_TK8uZMGi8JUSeGZMJgoFA/o.jpg,The Frog,4.42038E+11,££,4.5,10,https://www.yelp.com/biz/the-frog-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.52065034,-0.0733249,2 Elys Yard,Old Truman Brewery,Hanbury Street,London,E1 6QR,GB,XGL,"2 Elys Yard, Old Truman Brewery, Hanbury Street, London E1 6QR","{alias: cocktailbars, title: Cocktail Bars}",,british,British
146,nosteagia-london,+44 7564 117339,4275.947097,gFAluKQxU8mVq-MzcEikgQ,https://s3-media3.fl.yelpcdn.com/bphoto/NgVJgpNSlLql-GvOCwpV_g/o.jpg,Nosteagia,4.47564E+11,£,4,15,https://www.yelp.com/biz/nosteagia-london?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.5234799,-0.0765729,Unit 58 Boxpark Shoreditch,2-10 Bethnal Green Road,,London,E1 6GY,GB,XGL,"Unit 58 Boxpark Shoreditch, 2-10 Bethnal Green Road, London E1 6GY","{alias: bubbletea, title: Bubble Tea}","{alias: waffles, title: Waffles}",desserts,Desserts
147,il-bacio-london-2,+44 20 7249 3833,6806.261401,8T4F7ktbBgEaPj0amqin5g,https://s3-media3.fl.yelpcdn.com/bphoto/AwSXNYp6mGTYseNsDLWspQ/o.jpg,Il Bacio,4.42072E+11,££,4,18,https://www.yelp.com/biz/il-bacio-london-2?adjust_creative=DyUgVCPdVoHcT1xSjEeaEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DyUgVCPdVoHcT1xSjEeaEw,51.562405,-0.078222,90 Stoke Newington Church Street,,,London,N16 0AR,GB,XGL,"90 Stoke Newington Church Street, London N16 0AR","{alias: pizza, title: Pizza}",,italian,Italian
